Match_addr,City,Subregion,Region,Postal,Lng,Lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_Addres,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,CrimeDate,Address_Cl,Zip_Code,CrimeType
"3850 Carriage House Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.949161,40.241765,-76.949161,40.241765,-76.951161,-76.947161,40.239765,40.243765,3850 Carriage House Drive 17011,,,17011,,,,,7/20/2015,3850 Carriage House Drive 17011,17011,Identity Theft
"3850 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.946165,40.234416,-76.946165,40.234416,-76.947165,-76.945165,40.233416,40.235416,3850 Trindle Road 17011,,,17011,,,,,9/17/2015,3850 Trindle Road 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,3850 Pamay Drive 17011,,,17011,,,,,1/1/2015,3850 Pamay Drive 17011,17011,Prohibited Acts; Penalties
"3850 Bellows Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.959408,40.257836,-76.959408,40.257836,-76.960408,-76.958408,40.256836,40.258836,3850 Bellows Drive 17011,,,17011,,,,,4/15/2015,3850 Bellows Drive 17011,17011,Simple Assault
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,3850 Leyland Drive 17011,,,17011,,,,,8/14/2015,3850 Leyland Drive 17011,17011,Theft by Deception
"3850 Chestnut St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.947867,40.237746,-76.947867,40.237746,-76.948867,-76.946867,40.236746,40.238746,3850 Chestnut Street 17011,,,17011,,,,,2/8/2016,3850 Chestnut Street 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,3850 Pamay Drive 17011,,,17011,,,,,9/16/2015,3850 Pamay Drive 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,3850 Pamay Drive 17011,,,17011,,,,,4/22/2015,3850 Pamay Drive 17011,17011,Theft by Unlawful Taking
"3850 Copper Kettle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.953571,40.245027,-76.953571,40.245027,-76.954571,-76.952571,40.244027,40.246027,3850 Copperkettle Road 17011,,,17011,,,,,10/22/2015,3850 Copperkettle Road 17011,17011,Theft from a Motor Vehicle
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,3950 Brookridge Drive 17011,,,17011,,,,,11/20/2015,3950 Brookridge Drive 17011,17011,Criminal Mischief
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,3950 Brookridge Drive 17011,,,17011,,,,,1/12/2016,3950 Brookridge Drive 17011,17011,Driving Under the Influence
"Golfview Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.944376,40.247011,-76.944376,40.247011,-76.946376,-76.942376,40.245011,40.249011,3950 Golfview Drive 17011,,,17011,,,,,7/12/2015,3950 Golfview Drive 17011,17011,Driving Under the Influence
"Valley Rd, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.929717,40.200116,-76.929717,40.200116,-76.934717,-76.924717,40.195116,40.205116,3950 Valley Road 17011,,,17011,,,,,3/6/2015,3950 Valley Road 17011,17011,Hit and Run
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,3950 Silverbrook Drive 17011,,,17011,,,,,2/2/2015,3950 Silverbrook Drive 17011,17011,Indecent Assault
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,3950 Emilridge Drive 17011,,,17011,,,,,5/18/2016,3950 Emilridge Drive 17011,17011,Simple Assault
"3950 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.948033,40.233780,-76.948033,40.233780,-76.949033,-76.947033,40.232780,40.234780,3950 East Trindle Road 17011,,,17011,,,,,10/2/2015,3950 East Trindle Road 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4050 Caissons Court 17011,,,17011,,,,,12/2/2015,4050 Caissons Court 17011,17011,Access Device Fraud
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4050 Darius Drive 17011,,,17011,,,,,7/11/2015,4050 Darius Drive 17011,17011,Burglary
"4050 Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.952288,40.238166,-76.952288,40.238166,-76.953288,-76.951288,40.237166,40.239166,4050 Carlisle Pike 17011,,,17011,,,,,7/24/2015,4050 Carlisle Pike 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4050 Darius Drive 17011,,,17011,,,,,10/9/2016,4050 Darius Drive 17011,17011,Simple Assault
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4050 Darius Drive 17011,,,17011,,,,,5/11/2016,4050 Darius Drive 17011,17011,Simple Assault
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4050 Darius Drive 17011,,,17011,,,,,4/10/2016,4050 Darius Drive 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4050 Caissons Court 17011,,,17011,,,,,8/7/2015,4050 Caissons Court 17011,17011,Theft by Deception
"4050 Market St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.952288,40.238166,-76.952288,40.238166,-76.953288,-76.951288,40.237166,40.239166,4050 Market Street 17011,,,17011,,,,,10/5/2015,4050 Market Street 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Kittatinny Drive 17011,,,17011,,,,,5/19/2016,4150 Kittatinny Drive 17011,17011,Access Device Fraud
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Nantucket Drive 17011,,,17011,,,,,4/8/2016,4150 Nantucket Drive 17011,17011,Access Device Fraud
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Nantucket Drive 17011,,,17011,,,,,1/5/2015,4150 Nantucket Drive 17011,17011,Access Device Fraud
"4150 Park St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.952322,40.235345,-76.952322,40.235345,-76.953322,-76.951322,40.234345,40.236345,4150 Park Street 17011,,,17011,,,,,11/19/2016,4150 Park Street 17011,17011,Burglary
"Valley Rd, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.929717,40.200116,-76.929717,40.200116,-76.934717,-76.924717,40.195116,40.205116,4150 Valley Road 17011,,,17011,,,,,11/2/2016,4150 Valley Road 17011,17011,Burglary
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Kittatinny Drive 17011,,,17011,,,,,9/30/2015,4150 Kittatinny Drive 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Kittatinny Drive 17011,,,17011,,,,,9/13/2015,4150 Kittatinny Drive 17011,17011,Harassment
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Mountain View Road 17011,,,17011,,,,,4/3/2015,4150 Mountain View Road 17011,17011,Harassment
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Nantucket Drive 17011,,,17011,,,,,1/18/2016,4150 Nantucket Drive 17011,17011,Prohibited Acts; Penalties
"4150 Park St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.952322,40.235345,-76.952322,40.235345,-76.953322,-76.951322,40.234345,40.236345,4150 Park Street 17011,,,17011,,,,,7/2/2015,4150 Park Street 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Elk Court 17011,,,17011,,,,,12/14/2015,4150 Elk Court 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Cove Court 17011,,,17011,,,,,1/4/2015,4150 Cove Court 17011,17011,Simple Assault
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Nantucket Drive 17011,,,17011,,,,,3/18/2016,4150 Nantucket Drive 17011,17011,Theft by Deception
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Mountain View Road 17011,,,17011,,,,,4/4/2016,4150 Mountain View Road 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Kittatinny Drive 17011,,,17011,,,,,5/15/2015,4150 Kittatinny Drive 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Kittatinny Drive 17011,,,17011,,,,,8/26/2016,4150 Kittatinny Drive 17011,17011,Theft from a Motor Vehicle
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Kittatinny Drive 17011,,,17011,,,,,7/31/2016,4150 Kittatinny Drive 17011,17011,Theft from a Motor Vehicle
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Mountain View Road 17011,,,17011,,,,,7/30/2016,4150 Mountain View Road 17011,17011,Theft from a Motor Vehicle
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4150 Grouse Court 17011,,,17011,,,,,4/20/2015,4150 Grouse Court 17011,17011,Theft from a Motor Vehicle
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4250 Nantucket Drive 17011,,,17011,,,,,12/3/2016,4250 Nantucket Drive 17011,17011,Access Device Fraud
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4250 Roth Lane 17011,,,17011,,,,,12/29/2015,4250 Roth Lane 17011,17011,Access Device Fraud
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4250 Nantucket Drive 17011,,,17011,,,,,8/1/2016,4250 Nantucket Drive 17011,17011,Criminal Mischief
"4250 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.954095,40.231641,-76.954095,40.231641,-76.955095,-76.953095,40.230641,40.232641,4250 Trindle Road 17011,,,17011,,,,,2/3/2016,4250 Trindle Road 17011,17011,Driving Under the Influence
"4250 Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955116,40.237903,-76.955116,40.237903,-76.956116,-76.954116,40.236903,40.238903,4250 Carlisle Pike 17011,,,17011,,,,,1/5/2016,4250 Carlisle Pike 17011,17011,False ID to Law Enforcement
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4250 Nantucket Drive 17011,,,17011,,,,,1/7/2016,4250 Nantucket Drive 17011,17011,PFA Violation
"4250 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.954095,40.231641,-76.954095,40.231641,-76.955095,-76.953095,40.230641,40.232641,4250 East Trindle Road 17011,,,17011,,,,,4/29/2016,4250 East Trindle Road 17011,17011,Prohibited Acts; Penalties
"4250 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.954095,40.231641,-76.954095,40.231641,-76.955095,-76.953095,40.230641,40.232641,4250 Trindle Road 17011,,,17011,,,,,7/3/2016,4250 Trindle Road 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4250 Nantucket Drive 17011,,,17011,,,,,12/10/2015,4250 Nantucket Drive 17011,17011,Simple Assault
"Valley Rd, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.929717,40.200116,-76.929717,40.200116,-76.934717,-76.924717,40.195116,40.205116,4250 Valley Road 17011,,,17011,,,,,10/21/2016,4250 Valley Road 17011,17011,Theft by Unlawful Taking
"4250 Chestnut St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.954160,40.236154,-76.954160,40.236154,-76.955160,-76.953160,40.235154,40.237154,4250 Chestnut Street 17011,,,17011,,,,,4/21/2015,4250 Chestnut Street 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4350 Roth Farm Village Circle 17011,,,17011,,,,,10/30/2015,4350 Roth Farm Village Circle 17011,17011,Access Device Fraud
"4350 Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.957313,40.237829,-76.957341,40.238180,-76.958313,-76.956313,40.236829,40.238829,4350 Carlisle Pike 17011,,,17011,,,,,10/2/2015,4350 Carlisle Pike 17011,17011,Aggravated Assault
"4350 Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.957313,40.237829,-76.957341,40.238180,-76.958313,-76.956313,40.236829,40.238829,4350 Carlisle Pike 17011,,,17011,,,,,4/27/2016,4350 Carlisle Pike 17011,17011,Burglary
"4350 Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.957313,40.237829,-76.957341,40.238180,-76.958313,-76.956313,40.236829,40.238829,4350 Carlisle Pike 17011,,,17011,,,,,10/27/2016,4350 Carlisle Pike 17011,17011,Driving Under the Influence
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4350 Roth Farm Village Circle 17011,,,17011,,,,,10/13/2015,4350 Roth Farm Village Circle 17011,17011,Prohibited Acts; Penalties
"4350 Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.957313,40.237829,-76.957341,40.238180,-76.958313,-76.956313,40.236829,40.238829,4350 Carlisle Pike 17011,,,17011,,,,,2/26/2015,4350 Carlisle Pike 17011,17011,Public Drunkenness
"4350 Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.957313,40.237829,-76.957341,40.238180,-76.958313,-76.956313,40.236829,40.238829,4350 Carlisle Pike 17011,,,17011,,,,,12/11/2015,4350 Carlisle Pike 17011,17011,Simple Assault
"4350 Park St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.956154,40.234297,-76.956154,40.234297,-76.957154,-76.955154,40.233297,40.235297,4350 Park Street 17011,,,17011,,,,,10/30/2015,4350 Park Street 17011,17011,Simple Assault
"4350 Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.957313,40.237829,-76.957341,40.238180,-76.958313,-76.956313,40.236829,40.238829,4350 Carlisle Pike 17011,,,17011,,,,,11/19/2015,4350 Carlisle Pike 17011,17011,Theft by Unlawful Taking
"4450 Industrial Park Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.950435,40.229670,-76.950435,40.229670,-76.951435,-76.949435,40.228670,40.230670,4450 Industrial Park Road 17011,,,17011,,,,,10/18/2015,4450 Industrial Park Road 17011,17011,Theft by Unlawful Taking
"Valley Rd, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.929717,40.200116,-76.929717,40.200116,-76.934717,-76.924717,40.195116,40.205116,4550 Valley Road 17011,,,17011,,,,,1/25/2016,4550 Valley Road 17011,17011,Access Device Fraud
"4550 E Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955389,40.231187,-76.955389,40.231187,-76.956389,-76.954389,40.230187,40.232187,4550 East Trindle Road 17011,,,17011,,,,,6/12/2015,4550 East Trindle Road 17011,17011,Driving Under the Influence
"4550 E Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955389,40.231187,-76.955389,40.231187,-76.956389,-76.954389,40.230187,40.232187,4550 East Trindle Road 17011,,,17011,,,,,11/23/2016,4550 East Trindle Road 17011,17011,Prohibited Acts; Penalties
"4550 E Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955389,40.231187,-76.955389,40.231187,-76.956389,-76.954389,40.230187,40.232187,4550 East Trindle Road 17011,,,17011,,,,,7/13/2015,4550 East Trindle Road 17011,17011,Simple Assault
"4550 E Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955389,40.231187,-76.955389,40.231187,-76.956389,-76.954389,40.230187,40.232187,4550 East Trindle Road 17011,,,17011,,,,,8/17/2015,4550 East Trindle Road 17011,17011,Theft by Deception
"4650 S Clearview Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.962214,40.234176,-76.962214,40.234176,-76.964214,-76.960214,40.232176,40.236176,4650 South Clearview Drive 17011,,,17011,,,,,10/13/2016,4650 South Clearview Drive 17011,17011,Access Device Fraud
"4650 S Clearview Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.962214,40.234176,-76.962214,40.234176,-76.964214,-76.960214,40.232176,40.236176,4650 South Clearview Drive 17011,,,17011,,,,,7/9/2015,4650 South Clearview Drive 17011,17011,Access Device Fraud
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4650 Mt Zion Drive 17011,,,17011,,,,,11/11/2015,4650 Mt Zion Drive 17011,17011,Burglary
"4650 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955541,40.231135,-76.955541,40.231135,-76.956541,-76.954541,40.230135,40.232135,4650 East Trindle Road 17011,,,17011,,,,,10/2/2016,4650 East Trindle Road 17011,17011,Driving Under the Influence
"4650 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955541,40.231135,-76.955541,40.231135,-76.956541,-76.954541,40.230135,40.232135,4650 East Trindle Road 17011,,,17011,,,,,8/11/2016,4650 East Trindle Road 17011,17011,Driving Under the Influence
"4650 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955541,40.231135,-76.955541,40.231135,-76.956541,-76.954541,40.230135,40.232135,4650 East Trindle Road 17011,,,17011,,,,,7/29/2016,4650 East Trindle Road 17011,17011,Driving Under the Influence
"4650 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955541,40.231135,-76.955541,40.231135,-76.956541,-76.954541,40.230135,40.232135,4650 East Trindle Road 17011,,,17011,,,,,5/15/2016,4650 East Trindle Road 17011,17011,Driving Under the Influence
"4650 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955541,40.231135,-76.955541,40.231135,-76.956541,-76.954541,40.230135,40.232135,4650 East Trindle Road 17011,,,17011,,,,,11/29/2015,4650 East Trindle Road 17011,17011,Driving Under the Influence
"4650 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955541,40.231135,-76.955541,40.231135,-76.956541,-76.954541,40.230135,40.232135,4650 Trindle Road 17011,,,17011,,,,,9/27/2015,4650 Trindle Road 17011,17011,Driving Under the Influence
"4650 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955541,40.231135,-76.955541,40.231135,-76.956541,-76.954541,40.230135,40.232135,4650 East Trindle Road 17011,,,17011,,,,,11/18/2016,4650 East Trindle Road 17011,17011,Prohibited Acts; Penalties
"4650 S Clearview Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.962214,40.234176,-76.962214,40.234176,-76.964214,-76.960214,40.232176,40.236176,4650 South Clearview Drive 17011,,,17011,,,,,4/28/2016,4650 South Clearview Drive 17011,17011,Prohibited Acts; Penalties
"4650 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955541,40.231135,-76.955541,40.231135,-76.956541,-76.954541,40.230135,40.232135,4650 East Trindle Road 17011,,,17011,,,,,12/28/2016,4650 East Trindle Road 17011,17011,Prohibited Acts; Penalties
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4650 Creekview Road 17011,,,17011,,,,,6/27/2016,4650 Creekview Road 17011,17011,Prohibited Acts; Penalties
"4650 Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955541,40.231135,-76.955541,40.231135,-76.956541,-76.954541,40.230135,40.232135,4650 East Trindle Road 17011,,,17011,,,,,8/7/2016,4650 East Trindle Road 17011,17011,Providing False ID to Law Enforcement
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4650 Creekview Road 17011,,,17011,,,,,12/20/2016,4650 Creekview Road 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4650 Creekview Road 17011,,,17011,,,,,9/1/2016,4650 Creekview Road 17011,17011,Theft by Unlawful Taking
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4750 Brian Road 17011,,,17011,,,,,6/10/2015,4750 Brian Road 17011,17011,Access Device Fraud
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4750 Brian Road 17011,,,17011,,,,,12/25/2015,4750 Brian Road 17011,17011,Aggravated Assault
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.937391,40.239519,-76.937391,40.239519,-76.942391,-76.932391,40.234519,40.244519,4750 Brian Road 17011,,,17011,,,,,11/5/2015,4750 Brian Road 17011,17011,Criminal Mischief
"4750 N Clearview Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.964558,40.236490,-76.964558,40.236490,-76.965558,-76.963558,40.235490,40.237490,4750 North Clearview 17011,,,17011,,,,,12/21/2015,4750 North Clearview 17011,17011,Driving Under the Influence
"E Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955143,40.231302,-76.955143,40.231302,-76.957143,-76.953143,40.229302,40.233302,4750 East Trindle Road 17011,,,17011,,,,,2/24/2015,4750 East Trindle Road 17011,17011,Driving Under the Influence
"E Trindle Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.955143,40.231302,-76.955143,40.231302,-76.957143,-76.953143,40.229302,40.233302,4750 East Trindle Road 17011,,,17011,,,,,5/6/2015,4750 East Trindle Road 17011,17011,Driving Under the Influence
"Carlisle Pike, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.956245,40.237839,-76.956245,40.237839,-76.962245,-76.950245,40.231839,40.243839,4750 Carlisle Pike 17011,,,17011,,,,,11/6/2015,4750 Carlisle Pike 17011,17011,Driving Under the Influence
